_time,Unit-Name,new-email,message,Agent,Location
2016-11-21T10:48:22.688-0500,Academic_Unit2,User6349@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",Off Grounds
2016-11-21T10:47:23.632-0500,Academic_Unit2,User6349@virginia.edu,Email Opened,,
2016-11-21T10:46:45.560-0500,Academic_Unit2,User129@virginia.edu,Email Opened,,
2016-11-21T10:41:42.815-0500,Academic_Unit2,User8061@virginia.edu,Submitted Data,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:49.0) Gecko/20100101 Firefox/49.0,On Grounds
2016-11-21T10:41:22.214-0500,Academic_Unit2,User8061@virginia.edu,Clicked Link,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:49.0) Gecko/20100101 Firefox/49.0,On Grounds
2016-11-21T10:40:34.180-0500,Academic_Unit2,User6357@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",Off Grounds
2016-11-21T10:35:36.920-0500,Academic_Unit1,User1784@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",Off Grounds
2016-11-21T10:35:07.215-0500,Academic_Unit1,User1784@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",Off Grounds
2016-11-21T10:29:40.220-0500,Academic_Unit2,User7703@virginia.edu,Email Opened,,
2016-11-21T10:23:30.250-0500,Academic_Unit2,User5784@virginia.edu,Email Opened,,
2016-11-21T10:18:32.625-0500,Academic_Unit2,User6174@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",Off Grounds
2016-11-21T10:15:34.680-0500,Academic_Unit1,User3761@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/6.1.6 Safari/537.78.2",On Grounds
2016-11-21T10:14:59.204-0500,Academic_Unit1,User3938@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/6.1.6 Safari/537.78.2",On Grounds
2016-11-21T10:13:53.743-0500,Academic_Unit1,User3938@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/6.1.6 Safari/537.78.2",On Grounds
2016-11-21T10:13:00.595-0500,Academic_Unit1,User5785@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",On Grounds
2016-11-21T10:12:35.150-0500,Academic_Unit1,User5785@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",On Grounds
2016-11-21T09:53:39.577-0500,Academic_Unit2,User5575@virginia.edu,Email Opened,,
2016-11-21T09:46:40.946-0500,Academic_Unit1,User6675@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",Off Grounds
2016-11-21T09:46:28.032-0500,Academic_Unit1,User6675@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",Off Grounds
2016-11-21T09:41:26.424-0500,Academic_Unit2,User3022@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",Off Grounds
2016-11-21T09:39:56.219-0500,Academic_Unit2,User4975@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,Off Grounds
2016-11-21T09:39:49.418-0500,Academic_Unit2,User4975@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,Off Grounds
2016-11-21T09:34:52.443-0500,Academic_Unit2,User2962@virginia.edu,Email Opened,,
2016-11-21T09:22:47.311-0500,Academic_Unit2,User5948@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",On Grounds
2016-11-21T09:22:35.934-0500,Academic_Unit2,User6840@virginia.edu,Email Opened,,
2016-11-21T09:22:21.886-0500,Academic_Unit2,User5948@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",On Grounds
2016-11-21T09:21:28.662-0500,Academic_Unit2,User5174@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-21T09:21:02.233-0500,Academic_Unit2,User5174@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-21T09:20:57.044-0500,Academic_Unit2,User5174@virginia.edu,Email Opened,,
2016-11-21T09:20:15.772-0500,Academic_Unit1,User3911@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586",On Grounds
2016-11-21T09:20:00.994-0500,Academic_Unit1,User3911@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586",On Grounds
2016-11-21T09:17:27.628-0500,Academic_Unit1,User5167@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 5.1; rv:50.0) Gecko/20100101 Firefox/50.0,Off Grounds
2016-11-21T09:17:18.958-0500,Academic_Unit2,User4216@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",On Grounds
2016-11-21T09:17:10.368-0500,Academic_Unit2,User4216@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",On Grounds
2016-11-21T09:17:01.244-0500,Academic_Unit1,User5167@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 5.1; rv:50.0) Gecko/20100101 Firefox/50.0,Off Grounds
2016-11-21T09:15:51.718-0500,Academic_Unit2,User4521@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,On Grounds
2016-11-21T09:14:34.346-0500,Academic_Unit2,User3956@virginia.edu,Email Opened,,
2016-11-21T09:13:10.451-0500,Academic_Unit2,User2072@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Off Grounds
2016-11-21T09:12:26.896-0500,Academic_Unit2,User2072@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Off Grounds
2016-11-21T09:07:08.497-0500,Academic_Unit2,User26@virginia.edu,Email Opened,,
2016-11-21T09:05:44.853-0500,Academic_Unit2,User2873@virginia.edu,Email Opened,,
2016-11-21T08:48:31.940-0500,Academic_Unit1,User1883@virginia.edu,Clicked Link,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:50.0) Gecko/20100101 Firefox/50.0,Off Grounds
2016-11-21T08:42:13.984-0500,Academic_Unit2,User3202@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",On Grounds
2016-11-21T08:41:58.644-0500,Academic_Unit2,User3202@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",On Grounds
2016-11-21T08:39:03.763-0500,Academic_Unit2,User8645@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",On Grounds
2016-11-21T08:38:50.546-0500,Academic_Unit2,User8645@virginia.edu,Email Opened,,
2016-11-21T08:21:30.535-0500,Academic_Unit1,User891@virginia.edu,Email Opened,,
2016-11-21T08:20:05.888-0500,Academic_Unit1,User6026@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0,On Grounds
2016-11-21T08:19:42.211-0500,Academic_Unit1,User6026@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0,On Grounds
2016-11-21T08:03:17.285-0500,Academic_Unit1,User8629@virginia.edu,Email Opened,,
2016-11-21T08:01:15.901-0500,Academic_Unit1,User1527@virginia.edu,Email Opened,,
2016-11-21T07:51:26.756-0500,Academic_Unit1,User4550@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0,Off Grounds
2016-11-21T07:51:10.056-0500,Academic_Unit1,User4550@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0,Off Grounds
2016-11-21T07:48:40.756-0500,Academic_Unit2,User6134@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",On Grounds
2016-11-21T07:19:22.052-0500,Academic_Unit1,User7212@virginia.edu,Email Opened,,
2016-11-21T07:15:05.444-0500,Academic_Unit1,User5827@virginia.edu,Email Opened,,
2016-11-21T05:29:34.478-0500,Academic_Unit1,User5184@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-21T05:29:19.679-0500,Academic_Unit1,User5184@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-21T04:06:44.800-0500,Academic_Unit1,User3890@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",Off Grounds
2016-11-21T04:06:31.260-0500,Academic_Unit1,User3890@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",Off Grounds
2016-11-21T01:39:02.140-0500,Academic_Unit2,User5617@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",Off Grounds
2016-11-21T01:04:15.596-0500,Academic_Unit1,User2701@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",Off Grounds
2016-11-21T01:03:59.157-0500,Academic_Unit1,User2701@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",Off Grounds
2016-11-21T00:13:13.846-0500,Academic_Unit2,User5030@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",On Grounds
2016-11-21T00:13:03.733-0500,Academic_Unit2,User5030@virginia.edu,Email Opened,,
2016-11-21T00:12:56.540-0500,Academic_Unit2,User5030@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",On Grounds
2016-11-21T00:11:25.737-0500,Academic_Unit2,User5271@virginia.edu,Email Opened,,
2016-11-20T23:37:23.725-0500,Academic_Unit2,User3189@virginia.edu,Email Opened,,
2016-11-20T23:07:07.521-0500,Academic_Unit1,User7275@virginia.edu,Submitted Data,"Mozilla/5.0 (X11; CrOS x86_64 8743.83.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.93 Safari/537.36",Off Grounds
2016-11-20T23:07:01.001-0500,Academic_Unit1,User7275@virginia.edu,Clicked Link,"Mozilla/5.0 (X11; CrOS x86_64 8743.83.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.93 Safari/537.36",Off Grounds
2016-11-20T22:51:53.987-0500,Academic_Unit1,User6597@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/537.86.7",Off Grounds
2016-11-20T22:51:47.240-0500,Academic_Unit1,User6597@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/537.86.7",Off Grounds
2016-11-20T22:32:38.156-0500,Academic_Unit2,User188@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7",Off Grounds
2016-11-20T22:32:21.723-0500,Academic_Unit2,User188@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7",Off Grounds
2016-11-20T22:19:12.280-0500,Academic_Unit1,User3862@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",Off Grounds
2016-11-20T22:17:08.755-0500,Academic_Unit1,User1136@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Off Grounds
2016-11-20T22:17:00.629-0500,Academic_Unit1,User1136@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Off Grounds
2016-11-20T22:03:06.287-0500,Academic_Unit1,User8103@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-20T21:58:25.362-0500,Academic_Unit1,User7159@virginia.edu,Email Opened,,
2016-11-20T21:40:48.857-0500,Academic_Unit2,User3883@virginia.edu,Email Opened,,
2016-11-20T21:29:58.647-0500,Academic_Unit1,User6446@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",Off Grounds
2016-11-20T21:29:45.314-0500,Academic_Unit1,User6446@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",Off Grounds
2016-11-20T21:17:04.744-0500,Academic_Unit1,User4165@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",Off Grounds
2016-11-20T21:16:49.011-0500,Academic_Unit1,User4165@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",Off Grounds
2016-11-20T21:03:07.732-0500,Academic_Unit2,User7871@virginia.edu,Email Opened,,
2016-11-20T20:48:41.032-0500,Academic_Unit1,User4148@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",Off Grounds
2016-11-20T20:48:30.912-0500,Academic_Unit1,User4148@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",Off Grounds
2016-11-20T20:44:25.315-0500,Academic_Unit2,User548@virginia.edu,Email Opened,,
2016-11-20T20:39:05.940-0500,Academic_Unit1,User6048@virginia.edu,Email Opened,,
2016-11-20T20:27:13.943-0500,Academic_Unit1,User8381@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko,Off Grounds
2016-11-20T20:27:02.428-0500,Academic_Unit1,User8381@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko,Off Grounds
2016-11-20T20:16:39.650-0500,Academic_Unit1,User1958@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",Off Grounds
2016-11-20T20:16:06.916-0500,Academic_Unit1,User1958@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",Off Grounds
2016-11-20T19:52:21.616-0500,Academic_Unit2,User910@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",Off Grounds
2016-11-20T19:51:24.147-0500,Academic_Unit2,User910@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",Off Grounds
2016-11-20T19:48:54.435-0500,Academic_Unit1,User4643@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",On Grounds
2016-11-20T19:48:40.980-0500,Academic_Unit1,User4643@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",On Grounds
2016-11-20T19:13:07.632-0500,Academic_Unit1,User1463@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-20T19:12:43.584-0500,Academic_Unit1,User1463@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-20T19:03:32.560-0500,Academic_Unit2,User5420@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/537.86.6",Off Grounds
2016-11-20T19:03:23.130-0500,Academic_Unit2,User5420@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/537.86.6",Off Grounds
2016-11-20T18:43:31.051-0500,Academic_Unit1,User8208@virginia.edu,Clicked Link,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:49.0) Gecko/20100101 Firefox/49.0,Off Grounds
2016-11-20T18:42:47.478-0500,Academic_Unit1,User8208@virginia.edu,Email Opened,,
2016-11-20T18:37:33.133-0500,Academic_Unit2,User6794@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/600.8.9 (KHTML, like Gecko) Version/8.0.8 Safari/600.8.9",Off Grounds
2016-11-20T18:36:50.936-0500,Academic_Unit1,User4379@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,Off Grounds
2016-11-20T18:36:30.502-0500,Academic_Unit1,User4379@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,Off Grounds
2016-11-20T18:36:02.724-0500,Academic_Unit1,User8099@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",Off Grounds
2016-11-20T18:35:59.891-0500,Academic_Unit2,User6753@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240",On Grounds
2016-11-20T18:35:46.721-0500,Academic_Unit2,User6753@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240",On Grounds
2016-11-20T18:25:29.073-0500,Academic_Unit1,User4379@virginia.edu,Email Opened,,
2016-11-20T18:25:24.903-0500,Academic_Unit1,User6509@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",Off Grounds
2016-11-20T18:24:58.566-0500,Academic_Unit1,User6509@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",Off Grounds
2016-11-20T18:22:24.308-0500,Academic_Unit2,User8280@virginia.edu,Submitted Data,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:49.0) Gecko/20100101 Firefox/49.0,Off Grounds
2016-11-20T18:22:12.923-0500,Academic_Unit2,User8280@virginia.edu,Clicked Link,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:49.0) Gecko/20100101 Firefox/49.0,Off Grounds
2016-11-20T17:51:10.140-0500,Academic_Unit2,User2749@virginia.edu,Email Opened,,
2016-11-20T17:45:45.840-0500,Academic_Unit1,User4421@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Off Grounds
2016-11-20T17:45:18.464-0500,Academic_Unit1,User4421@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Off Grounds
2016-11-20T17:39:29.287-0500,Academic_Unit2,User4894@virginia.edu,Email Opened,,
2016-11-20T17:32:30.598-0500,Academic_Unit2,User2209@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",On Grounds
2016-11-20T17:32:14.270-0500,Academic_Unit2,User2209@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",On Grounds
2016-11-20T17:23:58.764-0500,Academic_Unit2,User1544@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",Off Grounds
2016-11-20T17:23:55.320-0500,Academic_Unit2,User1544@virginia.edu,Email Opened,,
2016-11-20T17:09:38.259-0500,Academic_Unit1,User640@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12A405 Safari/600.1.4",Off Grounds
2016-11-20T17:09:10.481-0500,Academic_Unit1,User640@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12A405 Safari/600.1.4",Off Grounds
2016-11-20T17:01:45.036-0500,Academic_Unit1,User349@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-11-20T16:36:49.080-0500,Academic_Unit1,User2568@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",Off Grounds
2016-11-20T16:36:40.369-0500,Academic_Unit1,User2568@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",Off Grounds
